date,year,month,region,category,product,sales,quantity,profit,discount,unit_price,customer_segment
2025-07-01,2025,7,华南,食品饮料,坚果礼盒,175925.83,877,30399.0,0.1074,200.53,家庭
2025-07-01,2025,7,华南,食品饮料,咖啡豆,151716.15,966,24851.53,0.1631,157.12,家庭
2025-07-01,2025,7,华南,食品饮料,气泡水,115290.15,1203,22905.94,0.0162,95.83,家庭
2025-07-01,2025,7,华南,美妆个护,护肤套装,238036.99,275,73141.46,0.2663,864.78,个人
2025-07-01,2025,7,华南,美妆个护,口红,103877.42,383,36763.31,0.0451,271.09,个人
2025-07-01,2025,7,华南,美妆个护,洗发水,72016.51,601,27298.36,0.1325,119.88,个人
2025-07-01,2025,7,华北,电子产品,智能手机,607695.73,134,93554.78,0.0773,4526.06,企业客户
2025-07-01,2025,7,华北,电子产品,笔记本电脑,805667.94,121,119181.24,0.0663,6671.14,企业客户
2025-07-01,2025,7,华北,电子产品,蓝牙耳机,222654.38,270,29684.2,0.1184,825.05,企业客户
2025-07-01,2025,7,华北,家居用品,智能台灯,156706.43,522,34180.01,0.1239,300.47,家庭
2025-07-01,2025,7,华北,家居用品,空气净化器,412947.6,327,102227.98,0.0341,1263.61,家庭
2025-07-01,2025,7,华北,家居用品,电饭煲,172331.69,340,34639.8,0.2136,507.47,家庭
2025-07-01,2025,7,华北,服装,男士夹克,221884.08,329,62934.88,0.2685,674.26,个人
2025-07-01,2025,7,华北,服装,女士连衣裙,167911.49,303,63601.39,0.0549,554.98,个人
2025-07-01,2025,7,华北,服装,运动鞋,237880.41,375,64383.51,0.1636,634.12,个人
2025-07-01,2025,7,华北,食品饮料,坚果礼盒,163464.97,826,29831.08,0.0492,198.01,家庭
2025-07-01,2025,7,华北,食品饮料,咖啡豆,136259.8,904,21974.78,0.2796,150.68,家庭
2025-07-01,2025,7,华北,食品饮料,气泡水,98256.85,1061,19452.98,0.0171,92.62,家庭
2025-07-01,2025,7,华北,美妆个护,护肤套装,262024.67,298,103524.2,0.0451,879.09,个人
2025-07-01,2025,7,华北,美妆个护,口红,94276.23,362,32795.76,0.1405,260.66,个人
2025-07-01,2025,7,华北,美妆个护,洗发水,67092.78,577,20319.75,0.2948,116.26,个人
2025-07-01,2025,7,西南,电子产品,智能手机,537687.95,119,59302.71,0.2718,4507.66,企业客户
2025-07-01,2025,7,西南,电子产品,笔记本电脑,641527.96,97,80067.59,0.2195,6612.69,企业客户
2025-07-01,2025,7,西南,电子产品,蓝牙耳机,194431.18,238,26247.69,0.0633,816.77,企业客户
2025-07-01,2025,7,西南,家居用品,智能台灯,148893.4,476,29743.74,0.2352,312.87,家庭
2025-07-01,2025,7,西南,家居用品,空气净化器,366760.95,300,68874.93,0.2516,1224.43,家庭
2025-07-01,2025,7,西南,家居用品,电饭煲,148212.56,304,33972.37,0.035,486.94,家庭
2025-07-01,2025,7,西南,服装,男士夹克,170992.67,236,52436.17,0.2049,723.68,个人
2025-07-01,2025,7,西南,服装,女士连衣裙,129170.95,229,34506.16,0.3404,564.21,个人
2025-07-01,2025,7,西南,服装,运动鞋,190622.9,297,65155.57,0.0179,642.55,个人
2025-07-01,2025,7,西南,食品饮料,坚果礼盒,122551.67,616,21151.33,0.2031,199.09,家庭
2025-07-01,2025,7,西南,食品饮料,咖啡豆,116897.12,782,20866.48,0.1853,149.52,家庭
2025-07-01,2025,7,西南,食品饮料,气泡水,96713.48,1123,15616.62,0.2404,86.15,家庭
2025-07-01,2025,7,西南,美妆个护,护肤套装,198905.66,217,69952.46,0.1218,916.71,个人
2025-07-01,2025,7,西南,美妆个护,口红,91898.94,368,33828.02,0.106,250.0,个人
2025-07-01,2025,7,西南,美妆个护,洗发水,56207.52,467,21767.94,0.0328,120.3,个人
2025-07-01,2025,7,华中,电子产品,智能手机,516627.08,116,69470.05,0.1039,4441.67,企业客户
2025-07-01,2025,7,华中,电子产品,笔记本电脑,684887.2,101,99528.84,0.0302,6766.32,企业客户
2025-07-01,2025,7,华中,电子产品,蓝牙耳机,174510.63,230,21222.07,0.2404,760.3,企业客户
2025-07-01,2025,7,华中,家居用品,智能台灯,115186.91,396,30953.59,0.0703,290.66,家庭
2025-07-01,2025,7,华中,家居用品,空气净化器,313541.96,261,62762.14,0.2846,1199.52,家庭
2025-07-01,2025,7,华中,家居用品,电饭煲,146563.96,307,37326.13,0.1,476.83,家庭
2025-07-01,2025,7,华中,服装,男士夹克,143205.39,199,34134.67,0.3297,719.07,个人
2025-07-01,2025,7,华中,服装,女士连衣裙,149841.42,259,51042.78,0.1125,579.49,个人
2025-07-01,2025,7,华中,服装,运动鞋,192503.51,314,52887.89,0.1412,613.16,个人
2025-07-01,2025,7,华中,食品饮料,坚果礼盒,123326.69,594,25385.68,0.0317,207.65,家庭
2025-07-01,2025,7,华中,食品饮料,咖啡豆,96568.3,643,17509.66,0.1758,150.13,家庭
2025-07-01,2025,7,华中,食品饮料,气泡水,85708.42,995,14797.69,0.2716,86.12,家庭
2025-07-01,2025,7,华中,美妆个护,护肤套装,186546.63,215,59889.62,0.2404,865.79,个人
2025-07-01,2025,7,华中,美妆个护,口红,80557.34,303,29592.39,0.1484,265.89,个人
2025-07-01,2025,7,华中,美妆个护,洗发水,42258.83,363,12950.74,0.2921,116.51,个人
2025-07-01,2025,7,东北,电子产品,智能手机,417920.64,91,55829.19,0.0841,4609.25,企业客户
2025-07-01,2025,7,东北,电子产品,笔记本电脑,452964.4,68,59152.43,0.087,6620.69,企业客户
2025-07-01,2025,7,东北,电子产品,蓝牙耳机,133648.49,165,16587.2,0.1965,812.1,企业客户
2025-07-01,2025,7,东北,家居用品,智能台灯,98113.69,313,20070.49,0.2913,313.34,家庭
2025-07-01,2025,7,东北,家居用品,空气净化器,241934.54,202,60870.16,0.0191,1196.46,家庭
2025-07-01,2025,7,东北,家居用品,电饭煲,96712.6,188,23869.4,0.0361,514.49,家庭
2025-07-01,2025,7,东北,服装,男士夹克,141502.92,204,43912.07,0.1683,695.19,个人
2025-07-01,2025,7,东北,服装,女士连衣裙,98180.92,175,26614.13,0.2404,559.44,个人
2025-07-01,2025,7,东北,服装,运动鞋,137140.47,224,44143.92,0.1732,611.32,个人
2025-07-01,2025,7,东北,食品饮料,坚果礼盒,91200.38,463,14420.63,0.1129,197.06,家庭
2025-07-01,2025,7,东北,食品饮料,咖啡豆,72554.13,488,11307.87,0.2057,148.73,家庭
2025-07-01,2025,7,东北,食品饮料,气泡水,64649.13,698,11721.88,0.1459,92.58,家庭
2025-07-01,2025,7,东北,美妆个护,护肤套装,129624.77,148,50156.46,0.0864,875.75,个人
2025-07-01,2025,7,东北,美妆个护,口红,54792.52,211,20173.1,0.0723,260.27,个人
2025-07-01,2025,7,东北,美妆个护,洗发水,39731.86,322,14303.4,0.1094,123.49,个人
2025-08-01,2025,8,华东,电子产品,智能手机,667185.37,143,88186.51,0.1133,4654.02,企业客户
2025-08-01,2025,8,华东,电子产品,笔记本电脑,809646.19,119,109060.98,0.0869,6825.33,企业客户
2025-08-01,2025,8,华东,电子产品,蓝牙耳机,252152.8,302,27456.87,0.2811,836.3,企业客户
2025-08-01,2025,8,华东,家居用品,智能台灯,161492.52,546,36291.17,0.0765,295.65,家庭
2025-08-01,2025,8,华东,家居用品,空气净化器,518294.79,461,124799.31,0.0048,1125.44,家庭
2025-08-01,2025,8,华东,家居用品,电饭煲,230012.88,452,45891.35,0.152,509.24,家庭
2025-08-01,2025,8,华东,服装,男士夹克,235258.04,339,53940.74,0.3921,694.03,个人
2025-08-01,2025,8,华东,服装,女士连衣裙,194891.55,358,52251.55,0.2481,544.51,个人
2025-08-01,2025,8,华东,服装,运动鞋,264753.29,410,96621.77,0.0913,646.17,个人
2025-08-01,2025,8,华东,食品饮料,坚果礼盒,149177.78,767,25746.09,0.1771,194.56,家庭
2025-08-01,2025,8,华东,食品饮料,咖啡豆,125102.75,822,21947.52,0.1887,152.13,家庭
2025-08-01,2025,8,华东,食品饮料,气泡水,92178.06,1035,15387.39,0.2032,89.03,家庭
2025-08-01,2025,8,华东,美妆个护,护肤套装,274076.12,297,97654.21,0.0648,921.56,个人
2025-08-01,2025,8,华东,美妆个护,口红,101231.22,392,34483.27,0.2393,257.99,个人
2025-08-01,2025,8,华东,美妆个护,洗发水,70688.8,579,28375.11,0.0257,122.05,个人
2025-08-01,2025,8,华南,电子产品,智能手机,735501.58,157,103031.08,0.0066,4692.32,企业客户
2025-08-01,2025,8,华南,电子产品,笔记本电脑,1070089.59,155,153819.12,0.1027,6920.36,企业客户
2025-08-01,2025,8,华南,电子产品,蓝牙耳机,333212.86,412,35526.23,0.2227,808.14,企业客户
2025-08-01,2025,8,华南,家居用品,智能台灯,183809.46,597,42093.36,0.1007,308.06,家庭
2025-08-01,2025,8,华南,家居用品,空气净化器,455702.25,380,89218.89,0.2542,1198.51,家庭
2025-08-01,2025,8,华南,家居用品,电饭煲,227246.6,461,41844.5,0.2908,493.26,家庭
2025-08-01,2025,8,华南,服装,男士夹克,235055.35,331,78880.14,0.0852,709.66,个人
2025-08-01,2025,8,华南,服装,女士连衣裙,219846.93,394,80941.92,0.0128,557.98,个人
2025-08-01,2025,8,华南,服装,运动鞋,278671.87,440,84234.64,0.1166,632.94,个人
2025-08-01,2025,8,华南,食品饮料,坚果礼盒,155112.12,859,26479.12,0.1255,180.47,家庭
2025-08-01,2025,8,华南,食品饮料,咖啡豆,135561.7,914,25455.57,0.0812,148.34,家庭
2025-08-01,2025,8,华南,食品饮料,气泡水,91465.01,998,13894.42,0.2601,91.66,家庭
2025-08-01,2025,8,华南,美妆个护,护肤套装,274786.89,312,98781.88,0.1485,879.82,个人
2025-08-01,2025,8,华南,美妆个护,口红,103914.07,401,38047.13,0.0195,258.91,个人
2025-08-01,2025,8,华南,美妆个护,洗发水,69000.01,556,21501.0,0.2709,124.0,个人
2025-08-01,2025,8,华北,电子产品,智能手机,714409.13,152,92571.49,0.2409,4691.48,企业客户
2025-08-01,2025,8,华北,电子产品,笔记本电脑,805372.73,116,107280.34,0.1387,6944.28,企业客户
2025-08-01,2025,8,华北,电子产品,蓝牙耳机,269227.91,350,32107.73,0.2465,768.92,企业客户
2025-08-01,2025,8,华北,家居用品,智能台灯,167312.17,566,41111.09,0.1403,295.77,家庭
2025-08-01,2025,8,华北,家居用品,空气净化器,466205.01,402,117449.61,0.0592,1158.56,家庭
2025-08-01,2025,8,华北,家居用品,电饭煲,182071.93,361,39146.95,0.1593,503.68,家庭
2025-08-01,2025,8,华北,服装,男士夹克,196797.98,284,51730.46,0.2327,693.52,个人
2025-08-01,2025,8,华北,服装,女士连衣裙,191233.11,345,45791.9,0.3554,554.44,个人
2025-08-01,2025,8,华北,服装,运动鞋,228080.27,362,64392.99,0.1786,629.56,个人
2025-08-01,2025,8,华北,食品饮料,坚果礼盒,158148.17,805,27960.03,0.1164,196.35,家庭
2025-08-01,2025,8,华北,食品饮料,咖啡豆,92395.14,607,17605.1,0.1545,152.22,家庭
2025-08-01,2025,8,华北,食品饮料,气泡水,83790.64,981,13289.5,0.2558,85.41,家庭
2025-08-01,2025,8,华北,美妆个护,护肤套装,216116.48,234,74567.16,0.1818,924.79,个人
2025-08-01,2025,8,华北,美妆个护,口红,97514.98,352,30427.26,0.2112,277.13,个人
2025-08-01,2025,8,华北,美妆个护,洗发水,63070.46,563,21694.38,0.175,111.97,个人
2025-08-01,2025,8,西南,电子产品,智能手机,662307.07,146,83135.04,0.0628,4526.01,企业客户
2025-08-01,2025,8,西南,电子产品,笔记本电脑,724184.98,110,99301.09,0.1051,6577.59,企业客户
2025-08-01,2025,8,西南,电子产品,蓝牙耳机,202359.3,242,30564.91,0.0144,834.93,企业客户
2025-08-01,2025,8,西南,家居用品,智能台灯,133143.95,455,29349.73,0.1715,292.58,家庭
2025-08-01,2025,8,西南,家居用品,空气净化器,367922.41,314,89921.99,0.0035,1172.55,家庭
2025-08-01,2025,8,西南,家居用品,电饭煲,157500.77,321,36755.96,0.0597,489.93,家庭
2025-08-01,2025,8,西南,服装,男士夹克,172817.8,247,40878.57,0.3881,699.13,个人
2025-08-01,2025,8,西南,服装,女士连衣裙,131947.81,236,45437.22,0.1215,559.85,个人
2025-08-01,2025,8,西南,服装,运动鞋,179338.42,298,54838.58,0.1873,602.58,个人
2025-08-01,2025,8,西南,食品饮料,坚果礼盒,130174.26,638,25554.71,0.0352,203.95,家庭
2025-08-01,2025,8,西南,食品饮料,咖啡豆,99388.43,628,18802.21,0.0345,158.18,家庭
2025-08-01,2025,8,西南,食品饮料,气泡水,69524.55,767,11534.6,0.287,90.62,家庭
2025-08-01,2025,8,西南,美妆个护,护肤套装,195086.06,221,63698.59,0.2704,882.98,个人
2025-08-01,2025,8,西南,美妆个护,口红,84001.42,327,26995.43,0.0885,256.51,个人
2025-08-01,2025,8,西南,美妆个护,洗发水,43521.97,355,17015.89,0.0513,122.53,个人
2025-08-01,2025,8,华中,电子产品,智能手机,552263.84,122,67519.17,0.1961,4519.41,企业客户
2025-08-01,2025,8,华中,电子产品,笔记本电脑,657740.11,95,80173.95,0.2796,6958.5,企业客户
2025-08-01,2025,8,华中,电子产品,蓝牙耳机,193117.82,238,26130.32,0.0695,811.44,企业客户
2025-08-01,2025,8,华中,家居用品,智能台灯,126376.58,422,31663.36,0.0405,299.54,家庭
2025-08-01,2025,8,华中,家居用品,空气净化器,368761.67,314,89059.49,0.051,1173.74,家庭
2025-08-01,2025,8,华中,家居用品,电饭煲,135401.19,277,32078.68,0.0928,489.46,家庭
2025-08-01,2025,8,华中,服装,男士夹克,157852.19,217,52760.69,0.0835,727.55,个人
2025-08-01,2025,8,华中,服装,女士连衣裙,146354.17,273,36359.24,0.3096,536.41,个人
2025-08-01,2025,8,华中,服装,运动鞋,203361.35,340,59148.82,0.2035,598.43,个人
2025-08-01,2025,8,华中,食品饮料,坚果礼盒,110255.72,551,19385.31,0.1279,200.19,家庭
2025-08-01,2025,8,华中,食品饮料,咖啡豆,96140.93,627,15856.26,0.204,153.29,家庭
2025-08-01,2025,8,华中,食品饮料,气泡水,74234.47,818,15842.79,0.0054,90.77,家庭
2025-08-01,2025,8,华中,美妆个护,护肤套装,155832.56,174,61683.99,0.0409,897.96,个人
2025-08-01,2025,8,华中,美妆个护,口红,79868.75,299,27414.09,0.2634,266.71,个人
2025-08-01,2025,8,华中,美妆个护,洗发水,49698.79,397,18957.04,0.1194,125.08,个人
2025-08-01,2025,8,东北,电子产品,智能手机,408432.78,91,53518.91,0.1121,4469.83,企业客户
2025-08-01,2025,8,东北,电子产品,笔记本电脑,455155.75,68,67123.94,0.1217,6704.12,企业客户
2025-08-01,2025,8,东北,电子产品,蓝牙耳机,146739.26,181,19454.91,0.1781,812.23,企业客户
2025-08-01,2025,8,东北,家居用品,智能台灯,105054.06,342,23589.77,0.1456,307.42,家庭
2025-08-01,2025,8,东北,家居用品,空气净化器,278042.38,234,49836.61,0.27,1185.85,家庭
2025-08-01,2025,8,东北,家居用品,电饭煲,103528.63,203,22301.79,0.0861,509.89,家庭
2025-08-01,2025,8,东北,服装,男士夹克,116603.08,164,37885.71,0.0314,710.88,个人
2025-08-01,2025,8,东北,服装,女士连衣裙,97982.89,176,30683.06,0.1215,556.81,个人
2025-08-01,2025,8,东北,服装,运动鞋,142457.06,247,41429.34,0.0997,575.64,个人
2025-08-01,2025,8,东北,食品饮料,坚果礼盒,86754.39,422,15588.6,0.1539,205.45,家庭
2025-08-01,2025,8,东北,食品饮料,咖啡豆,66859.74,448,13888.16,0.0029,149.12,家庭
2025-08-01,2025,8,东北,食品饮料,气泡水,55921.56,616,10576.46,0.1589,90.78,家庭
2025-08-01,2025,8,东北,美妆个护,护肤套装,114767.06,130,41878.76,0.1966,883.01,个人
2025-08-01,2025,8,东北,美妆个护,口红,55318.39,203,19762.46,0.1355,273.09,个人
2025-08-01,2025,8,东北,美妆个护,洗发水,33305.22,275,13069.29,0.075,121.17,个人
2025-09-01,2025,9,华东,电子产品,智能手机,890268.07,199,100874.88,0.2979,4466.29,企业客户
2025-09-01,2025,9,华东,电子产品,笔记本电脑,990716.26,146,121605.16,0.2851,6801.79,企业客户
2025-09-01,2025,9,华东,电子产品,蓝牙耳机,298336.28,378,41220.4,0.0831,789.87,企业客户
2025-09-01,2025,9,华东,家居用品,智能台灯,186180.82,608,36737.62,0.206,306.19,家庭
2025-09-01,2025,9,华东,家居用品,空气净化器,489923.72,402,111393.25,0.0868,1219.35,家庭
2025-09-01,2025,9,华东,家居用品,电饭煲,220820.48,422,52932.34,0.1371,523.59,家庭
2025-09-01,2025,9,华东,服装,男士夹克,191733.23,272,64172.22,0.124,705.51,个人
2025-09-01,2025,9,华东,服装,女士连衣裙,143350.49,262,40243.13,0.2021,547.91,个人
2025-09-01,2025,9,华东,服装,运动鞋,209855.77,354,70613.67,0.0886,593.51,个人
2025-09-01,2025,9,华东,食品饮料,坚果礼盒,386295.71644397936,2062,21213.84,0.1752,187.36,家庭
2025-09-01,2025,9,华东,食品饮料,咖啡豆,90542.6,607,17587.22,0.0467,149.21,家庭
2025-09-01,2025,9,华东,食品饮料,气泡水,93390.07,1055,16828.72,0.1236,88.53,家庭
2025-09-01,2025,9,华东,美妆个护,护肤套装,299973.31,339,108764.07,0.2121,885.05,个人
2025-09-01,2025,9,华东,美妆个护,口红,97528.47,375,29071.18,0.2432,259.9,个人
2025-09-01,2025,9,华东,美妆个护,洗发水,65613.09,542,24788.05,0.0431,121.06,个人
2025-09-01,2025,9,华南,电子产品,智能手机,1019252.46,235,150458.79,0.0432,4341.15,企业客户
2025-09-01,2025,9,华南,电子产品,笔记本电脑,1167673.28,172,147551.64,0.0947,6783.49,企业客户
2025-09-01,2025,9,华南,电子产品,蓝牙耳机,313156.99,402,49049.65,0.0564,779.58,企业客户
2025-09-01,2025,9,华南,家居用品,智能台灯,224288.97,766,44056.89,0.2889,292.86,家庭
2025-09-01,2025,9,华南,家居用品,空气净化器,628840.26,536,127980.33,0.172,1172.82,家庭
2025-09-01,2025,9,华南,家居用品,电饭煲,225750.33,462,42359.13,0.2232,488.55,家庭
2025-09-01,2025,9,华南,服装,男士夹克,208969.7,291,52415.65,0.3256,718.87,个人
2025-09-01,2025,9,华南,服装,女士连衣裙,165063.5,299,42906.67,0.4001,551.47,个人
2025-09-01,2025,9,华南,服装,运动鞋,264329.21,414,69444.29,0.3112,639.17,个人
2025-09-01,2025,9,华南,食品饮料,坚果礼盒,154746.49,751,28133.31,0.066,205.95,家庭
2025-09-01,2025,9,华南,食品饮料,咖啡豆,106176.88,718,16359.25,0.2173,147.95,家庭
2025-09-01,2025,9,华南,食品饮料,气泡水,82143.57,937,15027.31,0.0528,87.67,家庭
2025-09-01,2025,9,华南,美妆个护,护肤套装,294143.05,327,105812.69,0.1363,898.8,个人
2025-09-01,2025,9,华南,美妆个护,口红,103777.24,380,40232.15,0.0269,273.2,个人
2025-09-01,2025,9,华南,美妆个护,洗发水,79603.26,665,27734.3,0.1256,119.65,个人
2025-09-01,2025,9,华北,电子产品,智能手机,835875.14,184,142210.91,0.0449,4531.14,企业客户
2025-09-01,2025,9,华北,电子产品,笔记本电脑,881751.51,132,121567.28,0.0589,6690.09,企业客户
2025-09-01,2025,9,华北,电子产品,蓝牙耳机,259121.83,328,34832.9,0.063,790.42,企业客户
2025-09-01,2025,9,华北,家居用品,智能台灯,163079.47,543,35819.76,0.2014,300.5,家庭
2025-09-01,2025,9,华北,家居用品,空气净化器,472309.13,397,93405.08,0.2376,1190.4,家庭
2025-09-01,2025,9,华北,家居用品,电饭煲,180452.43,371,41411.03,0.051,486.64,家庭
2025-09-01,2025,9,华北,服装,男士夹克,150973.35,211,37143.54,0.4265,715.4,个人
2025-09-01,2025,9,华北,服装,女士连衣裙,144786.64,274,46869.06,0.1525,528.78,个人
2025-09-01,2025,9,华北,服装,运动鞋,637742.4204423726,1041,62053.89,0.2231,612.38,个人
2025-09-01,2025,9,华北,食品饮料,坚果礼盒,126008.84,644,21617.76,0.2005,195.7,家庭
2025-09-01,2025,9,华北,食品饮料,咖啡豆,79230.73,546,14312.59,0.0411,145.14,家庭
2025-09-01,2025,9,华北,食品饮料,气泡水,80183.24,869,13646.67,0.143,92.3,家庭
2025-09-01,2025,9,华北,美妆个护,护肤套装,244317.06,274,81582.38,0.206,892.25,个人
2025-09-01,2025,9,华北,美妆个护,口红,104649.6,419,33412.12,0.2304,249.85,个人
2025-09-01,2025,9,华北,美妆个护,洗发水,59490.53,486,21025.16,0.1964,122.44,个人
2025-09-01,2025,9,西南,电子产品,智能手机,743912.32,161,92641.36,0.1072,4621.25,企业客户
2025-09-01,2025,9,西南,电子产品,笔记本电脑,779773.16,118,102178.33,0.1951,6592.14,企业客户
2025-09-01,2025,9,西南,电子产品,蓝牙耳机,203707.33,269,27204.94,0.0786,757.9,企业客户
2025-09-01,2025,9,西南,家居用品,智能台灯,139741.3,466,29464.41,0.2831,300.04,家庭
2025-09-01,2025,9,西南,家居用品,空气净化器,369964.47,306,83962.64,0.1753,1208.36,家庭
2025-09-01,2025,9,西南,家居用品,电饭煲,173073.34,344,42333.75,0.0057,503.45,家庭
2025-09-01,2025,9,西南,服装,男士夹克,155910.63,223,40453.36,0.2957,698.37,个人
2025-09-01,2025,9,西南,服装,女士连衣裙,130023.37,238,46893.9,0.013,546.91,个人
2025-09-01,2025,9,西南,服装,运动鞋,205993.84,321,75454.46,0.056,641.65,个人
2025-09-01,2025,9,西南,食品饮料,坚果礼盒,116518.03,595,18510.68,0.2583,195.69,家庭
2025-09-01,2025,9,西南,食品饮料,咖啡豆,91418.35,586,14762.63,0.1697,155.89,家庭
2025-09-01,2025,9,西南,食品饮料,气泡水,66541.81,730,11708.29,0.1121,91.11,家庭
2025-09-01,2025,9,西南,美妆个护,护肤套装,181182.66,202,64696.56,0.1329,898.44,个人
2025-09-01,2025,9,西南,美妆个护,口红,85287.26,339,29535.91,0.2175,251.64,个人
2025-09-01,2025,9,西南,美妆个护,洗发水,57067.65,483,23137.8,0.0299,118.1,个人
2025-09-01,2025,9,华中,电子产品,智能手机,618417.27,139,94391.84,0.0029,4443.97,企业客户
2025-09-01,2025,9,华中,电子产品,笔记本电脑,705357.46,104,94367.76,0.1736,6752.32,企业客户
2025-09-01,2025,9,华中,电子产品,蓝牙耳机,232421.21,278,30943.77,0.182,835.02,企业客户
2025-09-01,2025,9,华中,家居用品,智能台灯,144531.59,481,31127.68,0.1886,300.29,家庭
2025-09-01,2025,9,华中,家居用品,空气净化器,391016.32,305,80114.2,0.2617,1280.78,家庭
2025-09-01,2025,9,华中,家居用品,电饭煲,122481.05,258,27039.12,0.2488,475.62,家庭
2025-09-01,2025,9,华中,服装,男士夹克,138831.95,200,37891.07,0.2768,693.03,个人
2025-09-01,2025,9,华中,服装,女士连衣裙,126078.16,227,32679.42,0.2674,555.32,个人
2025-09-01,2025,9,华中,服装,运动鞋,149362.29,234,47748.04,0.0771,639.46,个人
2025-09-01,2025,9,华中,食品饮料,坚果礼盒,111667.65,574,17400.32,0.1931,194.41,家庭
2025-09-01,2025,9,华中,食品饮料,咖啡豆,61850.03,415,9422.5,0.2591,149.1,家庭
2025-09-01,2025,9,华中,食品饮料,气泡水,66278.11,772,10749.22,0.2592,85.89,家庭
2025-09-01,2025,9,华中,美妆个护,护肤套装,203894.23,240,79192.7,0.0016,848.46,个人
2025-09-01,2025,9,华中,美妆个护,口红,81383.45,309,31485.57,0.0968,263.11,个人
2025-09-01,2025,9,华中,美妆个护,洗发水,53423.8,486,20337.34,0.0794,109.97,个人
2025-09-01,2025,9,东北,电子产品,智能手机,504767.77,110,82876.89,0.0035,4592.74,企业客户
2025-09-01,2025,9,东北,电子产品,笔记本电脑,636803.94,98,84885.2,0.1714,6483.13,企业客户
2025-09-01,2025,9,东北,电子产品,蓝牙耳机,173768.06,232,27619.52,0.0239,750.06,企业客户
2025-09-01,2025,9,东北,家居用品,智能台灯,107344.59,346,21627.04,0.1931,310.59,家庭
2025-09-01,2025,9,东北,家居用品,空气净化器,257198.21,202,56462.42,0.1946,1274.15,家庭
2025-09-01,2025,9,东北,家居用品,电饭煲,122731.82,257,24466.46,0.2454,477.32,家庭
2025-09-01,2025,9,东北,服装,男士夹克,113642.11,173,36288.35,0.0917,655.8,个人
2025-09-01,2025,9,东北,服装,女士连衣裙,93230.84,161,27794.08,0.0744,579.19,个人
2025-09-01,2025,9,东北,服装,运动鞋,127750.91,199,34941.32,0.1962,642.16,个人
2025-09-01,2025,9,东北,食品饮料,坚果礼盒,78245.0,412,12595.96,0.1494,190.03,家庭
2025-09-01,2025,9,东北,食品饮料,咖啡豆,59582.48,399,10747.46,0.1101,149.43,家庭
2025-09-01,2025,9,东北,食品饮料,气泡水,48429.16,539,8917.46,0.0818,89.88,家庭
2025-09-01,2025,9,东北,美妆个护,护肤套装,156249.55,172,51060.42,0.0917,909.55,个人
2025-09-01,2025,9,东北,美妆个护,口红,52993.13,216,16256.93,0.2991,245.41,个人
2025-09-01,2025,9,东北,美妆个护,洗发水,34250.63,289,11968.1,0.2131,118.44,个人
2025-10-01,2025,10,华东,电子产品,智能手机,1076799.04,236,154481.54,0.0322,4564.0,企业客户
2025-10-01,2025,10,华东,电子产品,笔记本电脑,1218476.26,184,169704.32,0.0635,6628.34,企业客户
2025-10-01,2025,10,华东,电子产品,蓝牙耳机,322932.99,397,43724.21,0.1192,813.92,企业客户
2025-10-01,2025,10,华东,家居用品,智能台灯,167067.29,536,36940.93,0.155,311.79,家庭
2025-10-01,2025,10,华东,家居用品,空气净化器,461634.35,393,98549.14,0.1727,1174.25,家庭
2025-10-01,2025,10,华东,家居用品,电饭煲,187974.24,361,43543.92,0.0604,520.3,家庭
2025-10-01,2025,10,华东,服装,男士夹克,127816.41,185,41458.95,0.114,689.47,个人
2025-10-01,2025,10,华东,服装,女士连衣裙,145757.9,261,49347.05,0.0593,557.85,个人
2025-10-01,2025,10,华东,服装,运动鞋,208047.17,327,54748.56,0.1665,635.4,个人
2025-10-01,2025,10,华东,食品饮料,坚果礼盒,129675.86,636,20255.54,0.229,203.96,家庭
2025-10-01,2025,10,华东,食品饮料,咖啡豆,90998.61,621,15019.56,0.0992,146.5,家庭
2025-10-01,2025,10,华东,食品饮料,气泡水,86832.08,966,17018.82,0.0415,89.85,家庭
2025-10-01,2025,10,华东,美妆个护,护肤套装,300323.14,334,100436.65,0.1299,899.4,个人
2025-10-01,2025,10,华东,美妆个护,口红,107888.33,414,37829.86,0.2106,260.3,个人
2025-10-01,2025,10,华东,美妆个护,洗发水,71119.61,572,21781.4,0.281,124.27,个人
2025-10-01,2025,10,华南,电子产品,智能手机,853401.93,195,109831.69,0.2376,4369.75,企业客户
2025-10-01,2025,10,华南,电子产品,笔记本电脑,1188246.74,178,165816.05,0.0434,6684.26,企业客户
2025-10-01,2025,10,华南,电子产品,蓝牙耳机,375741.61,460,46757.52,0.2152,816.48,企业客户
2025-10-01,2025,10,华南,家居用品,智能台灯,147426.22,458,37577.87,0.0978,321.84,家庭
2025-10-01,2025,10,华南,家居用品,空气净化器,471765.57,382,15096.498239999997,0.85,1235.68,家庭
2025-10-01,2025,10,华南,家居用品,电饭煲,224599.23,450,51611.84,0.1179,498.65,家庭
2025-10-01,2025,10,华南,服装,男士夹克,190600.5,272,52639.79,0.2705,701.37,个人
2025-10-01,2025,10,华南,服装,女士连衣裙,165232.21,293,45005.72,0.2344,564.47,个人
2025-10-01,2025,10,华南,服装,运动鞋,199137.9,310,52295.25,0.2485,641.48,个人
2025-10-01,2025,10,华南,食品饮料,坚果礼盒,155504.92,739,27548.28,0.1215,210.44,家庭
2025-10-01,2025,10,华南,食品饮料,咖啡豆,100662.14,708,17135.1,0.1233,142.17,家庭
