order_id,order_date,customer_id,region,category,product,quantity,unit_price,total_amount,payment_method,is_returned,review_score
ORD003492,2024-08-20,C00196,东北,食品饮料,气泡水,2,88.39,176.79,微信支付,True,4.4
ORD003493,2025-09-29,C00015,东北,服装,女士连衣裙,3,564.8,1694.41,支付宝,False,4.3
ORD003494,2025-10-11,C00210,华东,家居用品,智能台灯,1,327.5,327.5,支付宝,False,4.3
ORD003495,2024-02-18,C00135,东北,服装,女士连衣裙,1,598.29,598.29,微信支付,False,5.0
ORD003496,2024-07-04,C00384,东北,食品饮料,坚果礼盒,1,188.35,188.35,微信支付,False,4.1
ORD003497,2024-07-23,C00475,华南,电子产品,蓝牙耳机,4,739.68,2958.72,微信支付,False,5.0
ORD003498,2024-03-18,C00594,东北,美妆个护,护肤套装,2,943.01,1886.02,微信支付,False,2.3
ORD003499,2025-04-25,C00583,华东,电子产品,蓝牙耳机,3,868.33,2604.98,微信支付,False,5.0
ORD003500,2025-01-20,C00504,华北,服装,女士连衣裙,3,515.49,1546.48,微信支付,False,3.3
ORD003501,2024-07-12,C00477,华东,服装,男士夹克,3,695.09,2085.28,支付宝,False,3.4
ORD003502,2024-04-12,C00297,华东,电子产品,蓝牙耳机,1,894.06,894.06,支付宝,False,3.7
ORD003503,2025-09-08,C00382,华北,美妆个护,洗发水,2,136.33,272.65,微信支付,False,5.0
ORD003504,2025-01-10,C00444,华南,家居用品,电饭煲,2,506.76,1013.52,支付宝,False,3.6
ORD003505,2024-10-13,C00123,华北,电子产品,蓝牙耳机,4,735.9,2943.61,微信支付,False,3.8
ORD003506,2025-04-26,C00289,华北,食品饮料,咖啡豆,4,144.66,578.65,支付宝,False,3.5
ORD003507,2025-12-23,C00210,华南,服装,女士连衣裙,4,527.03,2108.13,支付宝,False,4.5
ORD003508,2024-09-06,C00494,华东,美妆个护,口红,3,249.53,748.6,银行卡,False,4.9
ORD003509,2024-07-19,C00576,华北,家居用品,电饭煲,3,511.74,1535.21,微信支付,False,5.0
ORD003510,2025-06-19,C00390,华中,电子产品,笔记本电脑,2,7111.48,14222.97,微信支付,False,5.0
ORD003511,2025-04-05,C00063,华北,电子产品,蓝牙耳机,4,744.5,2978.01,支付宝,False,4.8
ORD003512,2024-10-26,C00409,华北,食品饮料,气泡水,3,101.01,303.03,支付宝,True,4.6
ORD003513,2025-04-22,C00520,华北,服装,运动鞋,4,654.1,2616.38,支付宝,False,3.3
ORD003514,2024-03-23,C00245,华南,美妆个护,护肤套装,4,944.38,3777.53,微信支付,False,5.0
ORD003515,2025-04-02,C00165,华南,食品饮料,咖啡豆,2,172.02,344.05,货到付款,False,4.5
ORD003516,2025-11-21,C00093,东北,美妆个护,口红,2,274.83,549.66,银行卡,False,4.1
ORD003517,2024-10-24,C00284,西南,美妆个护,护肤套装,3,1019.02,3057.05,微信支付,False,4.6
ORD003518,2024-12-29,C00124,华南,家居用品,智能台灯,2,291.47,582.94,银行卡,False,3.8
ORD003519,2025-12-18,C00567,华南,电子产品,智能手机,4,4320.15,17280.58,微信支付,False,2.4
ORD003520,2024-02-09,C00190,华南,电子产品,智能手机,2,4631.08,9262.17,支付宝,False,4.8
ORD003521,2025-09-16,C00317,华北,家居用品,电饭煲,4,513.58,2054.3,支付宝,False,5.0
ORD003522,2024-12-05,C00197,华南,服装,女士连衣裙,4,526.14,2104.57,微信支付,False,4.7
ORD003523,2025-05-30,C00285,西南,电子产品,笔记本电脑,3,7309.41,21928.24,支付宝,False,4.3
ORD003524,2024-04-17,C00593,华南,家居用品,空气净化器,3,1088.89,3266.67,支付宝,False,4.3
ORD003525,2024-11-11,C00109,华南,家居用品,电饭煲,3,536.33,1608.99,银行卡,False,4.4
ORD003526,2024-04-23,C00209,华中,电子产品,笔记本电脑,4,6897.2,27588.81,支付宝,False,4.4
ORD003527,2024-06-15,C00115,华南,家居用品,智能台灯,2,321.68,643.35,支付宝,False,4.3
ORD003528,2024-09-17,C00506,东北,电子产品,笔记本电脑,3,6931.04,20793.11,支付宝,False,4.3
ORD003529,2025-09-09,C00331,华东,家居用品,空气净化器,3,1373.2,4119.6,微信支付,False,5.0
ORD003530,2024-08-11,C00204,华东,电子产品,蓝牙耳机,2,786.94,1573.87,支付宝,False,4.7
ORD003531,2024-09-18,C00315,华南,食品饮料,坚果礼盒,2,229.13,458.26,微信支付,False,4.4
ORD003532,2024-09-07,C00265,西南,电子产品,智能手机,3,4123.1,12369.29,支付宝,False,4.8
ORD003533,2025-06-09,C00289,西南,食品饮料,坚果礼盒,4,214.19,856.75,微信支付,False,4.8
ORD003534,2025-12-10,C00582,华东,服装,女士连衣裙,4,557.46,2229.82,支付宝,False,5.0
ORD003535,2024-05-05,C00481,华东,家居用品,智能台灯,3,331.66,994.98,货到付款,False,3.7
ORD003536,2024-07-24,C00006,华北,服装,男士夹克,2,768.18,1536.37,微信支付,False,3.9
ORD003537,2024-05-19,C00141,华东,家居用品,空气净化器,4,1320.06,5280.25,微信支付,False,3.6
ORD003538,2024-03-02,C00282,华南,电子产品,蓝牙耳机,2,738.95,1477.9,微信支付,False,4.9
ORD003539,2024-10-09,C00290,华南,食品饮料,咖啡豆,1,165.84,165.84,微信支付,False,4.9
ORD003540,2024-02-23,C00205,华北,美妆个护,洗发水,2,114.42,228.84,支付宝,False,3.3
ORD003541,2024-12-11,C00559,华东,美妆个护,洗发水,2,108.77,217.54,微信支付,False,4.6
ORD003542,2025-06-07,C00332,华东,服装,男士夹克,1,668.1,668.1,微信支付,False,5.0
ORD003543,2024-05-15,C00403,华南,家居用品,智能台灯,4,305.95,1223.79,微信支付,False,4.1
ORD003544,2024-11-25,C00233,华东,家居用品,空气净化器,4,1302.63,5210.53,支付宝,True,4.6
ORD003545,2024-05-23,C00032,华北,服装,运动鞋,4,591.89,2367.55,支付宝,False,4.9
ORD003546,2025-03-11,C00192,华中,食品饮料,咖啡豆,3,139.24,417.71,支付宝,False,3.2
ORD003547,2024-10-08,C00407,华东,家居用品,智能台灯,1,318.45,318.45,支付宝,False,4.4
ORD003548,2024-05-15,C00583,华东,美妆个护,洗发水,2,137.52,275.03,银行卡,False,5.0
ORD003549,2025-05-03,C00298,华东,家居用品,智能台灯,1,315.07,315.07,支付宝,False,3.8
ORD003550,2025-12-21,C00035,华中,服装,男士夹克,1,750.94,750.94,支付宝,False,5.0
ORD003551,2025-02-04,C00220,华东,美妆个护,护肤套装,1,936.26,936.26,微信支付,False,4.3
ORD003552,2025-03-24,C00332,东北,美妆个护,洗发水,1,131.47,131.47,银行卡,False,3.8
ORD003553,2025-09-26,C00052,华南,服装,运动鞋,1,709.25,709.25,微信支付,False,4.2
ORD003554,2025-09-19,C00017,华南,家居用品,智能台灯,1,310.81,310.81,支付宝,False,3.9
ORD003555,2025-10-30,C00009,华东,电子产品,蓝牙耳机,3,803.36,2410.07,支付宝,False,3.6
ORD003556,2024-09-26,C00180,华北,电子产品,智能手机,1,5017.89,5017.89,支付宝,False,4.1
ORD003557,2024-01-17,C00003,华北,食品饮料,坚果礼盒,1,228.49,228.49,支付宝,False,4.4
ORD003558,2024-09-25,C00278,华南,服装,男士夹克,4,652.61,2610.43,支付宝,False,4.2
ORD003559,2025-04-26,C00167,华南,服装,运动鞋,1,647.62,647.62,支付宝,False,4.1
ORD003560,2024-08-06,C00251,华南,家居用品,空气净化器,1,1317.74,1317.74,银行卡,False,4.5
ORD003561,2024-11-14,C00274,华南,服装,女士连衣裙,4,568.33,2273.34,支付宝,False,4.7
ORD003562,2024-08-25,C00593,华南,服装,运动鞋,4,621.43,2485.7,微信支付,False,3.4
ORD003563,2025-06-28,C00027,华南,美妆个护,洗发水,4,127.66,510.63,货到付款,False,4.1
ORD003564,2024-10-11,C00118,华北,电子产品,智能手机,2,4353.89,8707.79,微信支付,False,2.7
ORD003565,2024-02-06,C00352,华东,食品饮料,坚果礼盒,1,197.46,197.46,支付宝,False,4.2
ORD003566,2024-04-12,C00195,华南,家居用品,空气净化器,1,1377.68,1377.68,支付宝,False,4.4
ORD003567,2025-12-23,C00273,华南,食品饮料,坚果礼盒,1,211.82,211.82,货到付款,False,4.8
ORD003568,2025-03-05,C00317,华东,美妆个护,口红,4,290.74,1162.96,支付宝,False,4.4
ORD003569,2025-10-15,C00402,华南,家居用品,空气净化器,3,1322.33,3966.99,微信支付,False,4.7
ORD003570,2024-08-26,C00529,华东,电子产品,蓝牙耳机,1,850.45,850.45,银行卡,True,4.4
ORD003571,2025-10-06,C00048,华东,电子产品,蓝牙耳机,4,888.15,3552.58,支付宝,False,3.8
ORD003572,2024-05-04,C00016,华中,电子产品,蓝牙耳机,4,777.43,3109.73,微信支付,False,3.4
ORD003573,2025-07-18,C00470,华南,食品饮料,咖啡豆,4,158.89,635.57,货到付款,False,4.1
ORD003574,2025-08-22,C00283,华南,电子产品,蓝牙耳机,2,838.12,1676.24,微信支付,False,3.7
ORD003575,2025-09-01,C00014,华中,电子产品,笔记本电脑,4,7178.11,28712.45,支付宝,False,4.2
ORD003576,2025-08-29,C00348,华东,服装,运动鞋,3,584.14,1752.41,银行卡,False,3.9
ORD003577,2024-07-06,C00367,华中,服装,女士连衣裙,2,533.12,1066.24,微信支付,False,4.6
ORD003578,2024-09-12,C00228,华东,家居用品,智能台灯,4,291.5,1166.0,微信支付,False,4.3
ORD003579,2025-08-07,C00373,华北,服装,男士夹克,3,735.34,2206.02,微信支付,True,4.7
ORD003580,2025-06-13,C00541,西南,食品饮料,咖啡豆,3,171.47,514.41,支付宝,False,4.7
ORD003581,2025-11-06,C00540,华中,电子产品,笔记本电脑,1,7741.91,7741.91,支付宝,False,4.2
ORD003582,2025-01-26,C00405,华北,服装,男士夹克,4,669.76,2679.03,支付宝,False,4.2
ORD003583,2025-10-19,C00408,华南,食品饮料,咖啡豆,4,146.43,585.73,支付宝,False,4.7
ORD003584,2025-04-12,C00558,华北,家居用品,空气净化器,1,1090.82,1090.82,支付宝,False,5.0
ORD003585,2024-09-09,C00060,华东,食品饮料,坚果礼盒,3,199.94,599.82,微信支付,False,3.5
ORD003586,2025-11-02,C00052,西南,食品饮料,咖啡豆,4,166.3,665.2,支付宝,False,4.3
ORD003587,2025-07-14,C00150,华东,食品饮料,气泡水,1,101.6,101.6,银行卡,False,3.3
ORD003588,2024-06-24,C00172,华北,服装,男士夹克,1,671.39,671.39,微信支付,False,4.3
ORD003589,2025-04-10,C00318,华北,食品饮料,气泡水,3,86.98,260.94,微信支付,False,3.8
ORD003590,2025-07-30,C00489,华中,食品饮料,咖啡豆,3,143.28,429.85,微信支付,True,4.2
ORD003591,2024-10-15,C00549,华南,食品饮料,咖啡豆,4,148.13,592.52,支付宝,False,4.4
ORD003592,2024-02-19,C00124,西南,家居用品,电饭煲,4,550.59,2202.38,微信支付,False,3.9
ORD003593,2024-01-04,C00278,华东,电子产品,笔记本电脑,2,7219.66,14439.32,微信支付,False,2.9
ORD003594,2025-09-22,C00212,华东,家居用品,空气净化器,3,1315.78,3947.35,微信支付,False,5.0
ORD003595,2025-05-14,C00427,华北,电子产品,蓝牙耳机,2,836.61,1673.21,支付宝,False,5.0
ORD003596,2025-11-06,C00459,华北,家居用品,空气净化器,2,1157.32,2314.64,微信支付,True,4.2
ORD003597,2024-08-10,C00533,华北,服装,男士夹克,1,669.9,669.9,微信支付,False,3.6
ORD003598,2025-10-29,C00292,西南,美妆个护,洗发水,1,108.27,108.27,微信支付,False,4.4
ORD003599,2024-09-18,C00142,华东,美妆个护,洗发水,4,131.43,525.72,支付宝,False,4.6
ORD003600,2025-11-15,C00388,华北,食品饮料,气泡水,3,100.06,300.18,微信支付,True,4.9
ORD003601,2025-06-18,C00178,华东,美妆个护,洗发水,3,131.05,393.15,微信支付,False,5.0
ORD003602,2025-01-10,C00085,华东,美妆个护,护肤套装,2,826.74,1653.48,微信支付,False,5.0
ORD003603,2024-03-01,C00205,华东,美妆个护,洗发水,2,130.87,261.73,微信支付,False,2.9
ORD003604,2024-12-21,C00550,西南,电子产品,蓝牙耳机,4,729.15,2916.61,支付宝,False,4.1
ORD003605,2025-10-07,C00335,华北,家居用品,空气净化器,1,1111.68,1111.68,支付宝,False,5.0
ORD003606,2024-01-24,C00389,华东,服装,运动鞋,3,626.27,1878.82,支付宝,False,3.6
ORD003607,2024-10-19,C00166,华北,电子产品,笔记本电脑,3,6929.45,20788.35,支付宝,False,5.0
ORD003608,2025-07-10,C00536,华南,食品饮料,气泡水,3,99.36,298.09,支付宝,False,5.0
ORD003609,2025-11-21,C00530,华中,电子产品,蓝牙耳机,3,855.91,2567.72,支付宝,False,5.0
ORD003610,2024-12-21,C00222,华北,家居用品,智能台灯,1,281.5,281.5,支付宝,False,4.8
ORD003611,2025-07-28,C00328,华东,电子产品,笔记本电脑,4,6504.45,26017.8,微信支付,False,3.9
ORD003612,2024-01-29,C00414,东北,服装,男士夹克,4,679.99,2719.97,银行卡,False,4.5
ORD003613,2024-12-22,C00133,华东,服装,女士连衣裙,1,512.0,512.0,支付宝,False,3.2
ORD003614,2024-12-30,C00179,西南,食品饮料,气泡水,4,87.47,349.89,支付宝,False,3.7
ORD003615,2025-08-30,C00289,华南,家居用品,智能台灯,4,324.64,1298.58,银行卡,False,3.7
ORD003616,2025-02-12,C00349,华东,服装,女士连衣裙,2,528.19,1056.39,微信支付,False,4.3
ORD003617,2024-09-22,C00287,华北,食品饮料,咖啡豆,1,166.33,166.33,支付宝,False,4.0
ORD003618,2024-10-17,C00364,华东,食品饮料,坚果礼盒,4,203.48,813.9,微信支付,False,4.5
ORD003619,2025-07-20,C00083,华中,家居用品,空气净化器,2,1176.88,2353.76,支付宝,False,5.0
ORD003620,2024-06-01,C00237,华东,电子产品,蓝牙耳机,1,802.48,802.48,微信支付,False,3.7
ORD003621,2024-08-06,C00438,华南,电子产品,笔记本电脑,1,7326.14,7326.14,货到付款,False,4.4
ORD003622,2024-06-21,C00239,华北,食品饮料,气泡水,3,92.63,277.88,支付宝,False,4.0
ORD003623,2025-08-30,C00445,华东,家居用品,空气净化器,2,1082.18,2164.37,银行卡,True,4.5
ORD003624,2025-09-26,C00066,华南,电子产品,智能手机,2,5087.61,10175.23,支付宝,False,4.8
ORD003625,2024-01-12,C00114,华中,电子产品,蓝牙耳机,2,733.2,1466.4,微信支付,False,5.0
ORD003626,2025-05-30,C00189,西南,食品饮料,咖啡豆,1,170.2,170.2,微信支付,False,4.8
ORD003627,2024-12-27,C00596,华南,服装,运动鞋,3,562.36,1687.09,微信支付,False,4.6
ORD003628,2025-08-01,C00276,华北,服装,男士夹克,1,764.92,764.92,支付宝,False,3.2
ORD003629,2025-10-18,C00302,东北,服装,女士连衣裙,4,568.52,2274.07,微信支付,True,3.4
ORD003630,2025-04-21,C00546,华东,电子产品,笔记本电脑,4,6979.73,27918.94,微信支付,False,3.6
ORD003631,2025-07-30,C00591,华北,家居用品,电饭煲,4,459.1,1836.39,微信支付,False,4.6
ORD003632,2024-03-22,C00584,华东,家居用品,智能台灯,3,287.91,863.72,支付宝,True,3.3
ORD003633,2025-09-08,C00480,华中,家居用品,智能台灯,1,328.32,328.32,支付宝,False,4.6
ORD003634,2025-11-23,C00426,西南,食品饮料,咖啡豆,2,168.42,336.84,微信支付,False,4.5
ORD003635,2024-12-05,C00017,西南,服装,运动鞋,4,640.01,2560.05,银行卡,False,2.8
ORD003636,2025-03-16,C00047,东北,食品饮料,咖啡豆,4,148.25,593.0,微信支付,True,3.4
ORD003637,2025-09-08,C00030,华东,电子产品,笔记本电脑,1,6221.9,6221.9,微信支付,False,5.0
ORD003638,2024-08-13,C00392,华东,电子产品,蓝牙耳机,2,856.44,1712.87,支付宝,False,4.9
ORD003639,2025-01-05,C00040,华东,电子产品,智能手机,3,4363.25,13089.76,支付宝,False,3.6
ORD003640,2024-01-28,C00284,华南,服装,女士连衣裙,4,502.56,2010.26,支付宝,False,3.5
ORD003641,2024-01-16,C00059,华北,家居用品,空气净化器,4,1279.76,5119.02,微信支付,False,2.3
ORD003642,2024-10-03,C00330,西南,家居用品,电饭煲,4,510.71,2042.86,货到付款,False,5.0
ORD003643,2024-11-28,C00263,华南,食品饮料,气泡水,2,81.27,162.54,银行卡,False,4.3
ORD003644,2025-04-27,C00324,华南,美妆个护,口红,4,241.21,964.84,支付宝,False,5.0
ORD003645,2025-07-19,C00024,西南,电子产品,智能手机,2,4836.6,9673.2,微信支付,False,4.1
ORD003646,2024-10-14,C00354,华东,电子产品,蓝牙耳机,4,732.73,2930.94,支付宝,False,4.5
ORD003647,2024-04-23,C00054,华东,电子产品,笔记本电脑,4,7592.14,30368.55,支付宝,False,5.0
ORD003648,2024-02-07,C00305,华北,食品饮料,坚果礼盒,2,195.57,391.13,支付宝,False,5.0
ORD003649,2025-03-29,C00319,华南,电子产品,蓝牙耳机,2,737.73,1475.47,支付宝,False,4.7
ORD003650,2024-06-14,C00045,东北,服装,运动鞋,3,675.76,2027.29,微信支付,False,4.3
ORD003651,2025-11-24,C00362,华南,服装,女士连衣裙,1,567.11,567.11,微信支付,False,4.3
ORD003652,2024-07-23,C00461,西南,家居用品,电饭煲,4,488.33,1953.32,银行卡,True,3.5
ORD003653,2024-09-01,C00007,华北,电子产品,笔记本电脑,4,6810.37,27241.47,支付宝,False,4.0
ORD003654,2024-11-28,C00259,华东,家居用品,电饭煲,1,452.68,452.68,支付宝,False,4.3
ORD003655,2025-01-30,C00088,华东,电子产品,智能手机,1,4795.54,4795.54,支付宝,False,5.0
ORD003656,2025-05-21,C00189,华东,电子产品,智能手机,1,4461.5,4461.5,支付宝,False,4.0
ORD003657,2024-04-30,C00455,华东,服装,运动鞋,4,668.68,2674.7,货到付款,False,5.0
ORD003658,2024-09-15,C00542,华南,服装,女士连衣裙,4,581.37,2325.49,支付宝,False,4.2
ORD003659,2025-12-22,C00517,华北,电子产品,蓝牙耳机,4,850.25,3401.0,银行卡,False,5.0
ORD003660,2025-02-13,C00360,华北,服装,女士连衣裙,2,604.02,1208.05,支付宝,False,4.8
ORD003661,2024-11-05,C00369,华北,电子产品,蓝牙耳机,3,846.23,2538.69,支付宝,False,4.8
ORD003662,2025-12-06,C00200,华东,服装,男士夹克,3,703.28,2109.83,支付宝,False,5.0
ORD003663,2024-03-08,C00007,华北,食品饮料,咖啡豆,1,149.62,149.62,银行卡,False,5.0
ORD003664,2024-04-23,C00386,华南,食品饮料,坚果礼盒,1,185.98,185.98,支付宝,False,5.0
ORD003665,2024-08-07,C00396,华中,家居用品,智能台灯,4,328.46,1313.83,货到付款,False,5.0
ORD003666,2024-08-07,C00540,华中,服装,男士夹克,3,763.19,2289.58,支付宝,True,5.0
ORD003667,2025-04-17,C00147,西南,食品饮料,气泡水,3,86.54,259.63,支付宝,False,4.7
ORD003668,2025-12-30,C00284,西南,电子产品,笔记本电脑,2,7586.56,15173.12,微信支付,False,3.9
ORD003669,2025-01-20,C00099,华东,服装,男士夹克,4,733.08,2932.3,支付宝,False,4.6
ORD003670,2024-10-24,C00588,华东,食品饮料,咖啡豆,4,152.95,611.8,支付宝,False,2.8
ORD003671,2025-08-28,C00507,华中,家居用品,空气净化器,3,1085.25,3255.75,银行卡,False,5.0
ORD003672,2024-09-09,C00474,华南,家居用品,智能台灯,3,298.71,896.12,微信支付,False,3.5
ORD003673,2025-02-08,C00147,华南,服装,运动鞋,2,657.3,1314.61,微信支付,False,5.0
ORD003674,2025-05-06,C00576,华中,电子产品,智能手机,2,4150.97,8301.93,支付宝,False,5.0
ORD003675,2024-12-22,C00503,华北,家居用品,智能台灯,4,304.47,1217.87,支付宝,False,3.1
ORD003676,2025-03-03,C00050,华东,家居用品,空气净化器,2,1378.03,2756.06,支付宝,False,4.3
ORD003677,2024-08-02,C00522,华东,电子产品,蓝牙耳机,3,863.31,2589.92,微信支付,False,3.4
ORD003678,2025-01-14,C00225,华东,电子产品,笔记本电脑,4,7049.68,28198.72,微信支付,False,2.9
ORD003679,2024-08-01,C00082,西南,家居用品,电饭煲,3,516.63,1549.89,微信支付,True,4.2
ORD003680,2024-04-07,C00182,华南,电子产品,智能手机,4,4099.24,16396.94,微信支付,True,4.8
ORD003681,2025-06-11,C00522,东北,服装,运动鞋,4,706.38,2825.53,支付宝,False,4.9
ORD003682,2025-10-27,C00360,西南,家居用品,空气净化器,3,1358.45,4075.36,支付宝,False,4.4
ORD003683,2025-06-11,C00235,华东,电子产品,智能手机,4,4817.71,19270.82,支付宝,False,3.0
ORD003684,2025-12-10,C00326,华东,电子产品,蓝牙耳机,4,739.8,2959.21,微信支付,False,4.4
ORD003685,2025-09-11,C00467,华北,电子产品,蓝牙耳机,2,761.57,1523.13,微信支付,False,3.1
ORD003686,2025-06-18,C00447,东北,家居用品,空气净化器,3,1135.17,3405.52,支付宝,False,3.2
ORD003687,2025-07-07,C00546,华东,电子产品,蓝牙耳机,3,823.92,2471.75,支付宝,False,3.5
ORD003688,2025-07-02,C00043,华中,服装,男士夹克,2,666.37,1332.73,微信支付,False,5.0
ORD003689,2024-11-23,C00382,华南,家居用品,电饭煲,4,536.98,2147.9,银行卡,False,4.7
ORD003690,2024-06-13,C00133,华东,家居用品,空气净化器,1,1243.57,1243.57,微信支付,False,4.6
ORD003691,2024-04-25,C00403,华中,食品饮料,气泡水,1,81.4,81.4,支付宝,False,3.6
ORD003692,2024-05-29,C00370,华东,服装,男士夹克,3,760.21,2280.63,微信支付,False,4.0
ORD003693,2025-06-01,C00054,华北,服装,男士夹克,2,663.05,1326.09,微信支付,False,3.2
ORD003694,2024-02-01,C00561,华东,食品饮料,气泡水,4,99.56,398.24,支付宝,False,5.0
ORD003695,2025-10-18,C00159,西南,电子产品,蓝牙耳机,2,791.01,1582.02,微信支付,False,5.0
ORD003696,2024-10-19,C00138,华中,美妆个护,护肤套装,4,886.19,3544.76,支付宝,False,4.7
ORD003697,2025-11-19,C00533,华中,美妆个护,口红,3,234.77,704.3,支付宝,False,4.9
ORD003698,2024-06-25,C00254,华东,家居用品,智能台灯,3,344.08,1032.24,货到付款,False,4.2
ORD003699,2024-03-01,C00302,华东,美妆个护,洗发水,1,126.36,126.36,银行卡,False,3.0
ORD003700,2025-08-11,C00074,华北,食品饮料,气泡水,2,90.51,181.02,微信支付,False,3.6
ORD003701,2025-02-19,C00532,华东,美妆个护,口红,3,240.28,720.84,支付宝,False,3.9
ORD003702,2025-01-17,C00277,华北,服装,男士夹克,2,752.35,1504.7,微信支付,False,4.0
ORD003703,2025-08-20,C00421,华北,服装,男士夹克,3,679.48,2038.43,支付宝,False,3.8
ORD003704,2025-12-03,C00057,华东,电子产品,笔记本电脑,4,7800.08,31200.31,支付宝,False,4.3
ORD003705,2024-01-07,C00569,西南,家居用品,智能台灯,4,341.29,1365.16,支付宝,False,3.6
ORD003706,2024-03-25,C00069,西南,电子产品,笔记本电脑,1,7370.0,7370.0,微信支付,False,5.0
ORD003707,2025-02-01,C00198,东北,家居用品,智能台灯,3,342.83,1028.49,支付宝,False,3.2
ORD003708,2025-01-27,C00152,华南,美妆个护,口红,1,240.87,240.87,微信支付,False,5.0
ORD003709,2024-02-16,C00188,华南,电子产品,笔记本电脑,1,6595.86,6595.86,支付宝,False,4.1
ORD003710,2024-12-06,C00047,华东,食品饮料,咖啡豆,3,144.5,433.49,银行卡,False,4.7
ORD003711,2025-05-12,C00500,华东,电子产品,蓝牙耳机,3,734.4,2203.21,银行卡,False,4.7
ORD003712,2025-08-28,C00243,华南,电子产品,蓝牙耳机,4,914.45,3657.78,微信支付,False,4.4
ORD003713,2025-04-22,C00180,东北,服装,运动鞋,1,567.3,567.3,微信支付,False,3.4
ORD003714,2025-03-01,C00141,华东,电子产品,智能手机,4,5013.78,20055.1,支付宝,False,4.0
ORD003715,2025-03-01,C00499,华东,美妆个护,口红,2,283.93,567.86,微信支付,True,4.4
ORD003716,2025-05-29,C00008,华东,电子产品,智能手机,2,4472.85,8945.7,银行卡,False,4.4
ORD003717,2024-05-08,C00102,华东,电子产品,智能手机,1,4071.16,4071.16,支付宝,False,3.5
ORD003718,2024-09-05,C00160,华东,电子产品,笔记本电脑,1,6130.36,6130.36,微信支付,True,5.0
ORD003719,2024-05-10,C00470,华北,家居用品,电饭煲,3,475.5,1426.5,支付宝,False,2.3
ORD003720,2025-11-19,C00005,华南,电子产品,智能手机,3,4605.61,13816.83,支付宝,False,4.1
ORD003721,2024-11-18,C00379,华东,服装,男士夹克,1,710.13,710.13,支付宝,False,3.6
ORD003722,2025-06-26,C00381,华东,服装,男士夹克,1,732.43,732.43,货到付款,False,4.4
ORD003723,2024-03-06,C00304,华北,电子产品,蓝牙耳机,2,874.39,1748.78,支付宝,False,5.0
ORD003724,2025-12-18,C00156,华南,电子产品,笔记本电脑,4,6761.5,27046.01,微信支付,False,3.2
ORD003725,2024-04-10,C00300,华东,食品饮料,咖啡豆,2,141.01,282.03,货到付款,False,5.0
ORD003726,2024-01-31,C00272,东北,家居用品,智能台灯,2,330.0,660.01,微信支付,False,4.5
ORD003727,2024-07-09,C00123,华南,家居用品,空气净化器,4,1179.81,4719.23,银行卡,False,4.6
ORD003728,2025-07-31,C00511,华北,服装,运动鞋,1,602.47,602.47,支付宝,False,3.1
ORD003729,2025-02-18,C00279,华中,食品饮料,咖啡豆,1,163.66,163.66,货到付款,False,4.3
ORD003730,2025-12-14,C00367,华南,食品饮料,坚果礼盒,2,226.71,453.41,支付宝,False,5.0
ORD003731,2025-05-14,C00533,华中,食品饮料,坚果礼盒,2,225.75,451.5,货到付款,False,4.5
ORD003732,2025-08-17,C00123,华中,电子产品,笔记本电脑,4,6353.65,25414.61,支付宝,False,4.4
ORD003733,2024-02-15,C00386,华东,电子产品,智能手机,3,4616.05,13848.16,微信支付,True,4.3
ORD003734,2024-03-29,C00397,华中,家居用品,电饭煲,3,461.61,1384.83,支付宝,False,3.2
ORD003735,2025-11-28,C00301,华东,食品饮料,气泡水,1,102.62,102.62,微信支付,False,3.2
ORD003736,2025-01-09,C00394,华东,电子产品,蓝牙耳机,3,763.05,2289.14,支付宝,False,5.0
ORD003737,2025-12-01,C00593,西南,服装,运动鞋,1,588.6,588.6,货到付款,False,5.0
ORD003738,2024-09-02,C00216,华中,食品饮料,坚果礼盒,1,224.44,224.44,支付宝,True,5.0
ORD003739,2025-07-11,C00001,西南,服装,男士夹克,1,799.37,799.37,微信支付,False,3.6
ORD003740,2024-09-13,C00144,华东,电子产品,笔记本电脑,4,7305.97,29223.9,支付宝,False,4.2
ORD003741,2024-12-17,C00250,华北,家居用品,智能台灯,2,279.08,558.15,银行卡,False,5.0
ORD003742,2025-07-26,C00171,华北,电子产品,笔记本电脑,3,6945.95,20837.86,微信支付,False,3.3
ORD003743,2024-04-14,C00134,华东,家居用品,智能台灯,4,331.25,1324.98,货到付款,False,5.0
ORD003744,2024-12-02,C00076,东北,电子产品,笔记本电脑,3,7093.21,21279.63,微信支付,False,3.8
ORD003745,2025-06-09,C00480,华南,食品饮料,咖啡豆,4,139.97,559.89,支付宝,False,3.6
ORD003746,2024-10-27,C00267,华东,美妆个护,洗发水,3,113.16,339.47,支付宝,False,4.3
ORD003747,2024-03-17,C00466,华东,服装,女士连衣裙,3,613.82,1841.46,微信支付,False,3.4
ORD003748,2025-05-25,C00450,华南,服装,女士连衣裙,2,567.47,1134.93,微信支付,False,2.8
ORD003749,2024-08-17,C00096,西南,家居用品,空气净化器,3,1291.75,3875.25,微信支付,False,4.4
ORD003750,2025-11-09,C00276,华东,电子产品,笔记本电脑,4,6754.21,27016.83,支付宝,False,4.7
ORD003751,2025-07-31,C00550,西南,电子产品,笔记本电脑,3,7025.23,21075.68,微信支付,False,5.0
ORD003752,2024-02-01,C00312,华东,家居用品,电饭煲,2,572.14,1144.28,银行卡,True,4.8
